utterance_id,subject,azimuth1,azimuth2,azimuth3,elevation1,elevation2,elevation3,elevation_index1,elevation_index2,elevation_index3
01cc0202_0.57475_01da010v_-0.57475_012c021d_0.wav,subject03,25,-25,-15,90,-11,-45,24,6,0
01ka010w_0.51352_20ea010c_-0.51352_016a0113_0.wav,subject165,40,-20,-15,124,186,-23,30,41,4
20ia0102_0.98549_017a0108_-0.98549_013o0305_0.wav,subject165,-80,30,-15,-28,-45,191,3,0,42
40kc021g_0.75658_20ro0104_-0.75658_406a010j_0.wav,subject165,-35,25,-55,180,23,208,40,12,45
01oc020x_2.0002_40go031b_-2.0002_20go010j_0.wav,subject165,10,20,45,141,169,219,33,38,47
409o0317_1.8802_026o030k_-1.8802_01fa0112_0.wav,subject12,65,-45,-65,152,56,11,35,18,10
205a010q_1.296_406o0314_-1.296_40lc020d_0.wav,subject12,-15,80,-35,-34,-6,0,2,7,8
20mc010n_1.7649_013o0310_-1.7649_01qc020c_0.wav,subject17,-25,-20,-10,113,197,0,28,43,8
20aa010f_2.3389_20ga010m_-2.3389_01cc0216_0.wav,subject158,30,10,25,73,17,79,21,11,22
01uo0310_0.62579_20lo0109_-0.62579_01zo031g_0.wav,subject12,40,-40,35,107,197,11,27,43,10
01na010w_1.7665_017c020h_-1.7665_20fa010t_0.wav,subject17,30,20,15,45,-28,231,16,3,49
016a0113_0.40713_401o0319_-0.40713_015o0301_0.wav,subject155,80,-15,40,11,152,118,10,35,29
01mo0302_0.79465_02eo030b_-0.79465_027a010d_0.wav,subject165,-15,55,45,11,0,118,10,8,29
01dc020u_0.26573_40po0316_-0.26573_40jc020e_0.wav,subject147,20,-55,-30,219,107,56,47,27,18
01do031a_2.0746_40jc020l_-2.0746_017o0314_0.wav,subject147,-30,-40,40,158,-23,-28,36,4,3
01co030x_1.2416_20to010d_-1.2416_208o010a_0.wav,subject12,0,65,-30,219,174,68,47,39,20
40no0312_0.54059_20pa010a_-0.54059_40fo030m_0.wav,subject126,-15,-10,-80,96,-28,90,25,3,24
40ic020x_0.19291_020a010i_-0.19291_01sc020p_0.wav,subject147,15,0,-80,28,-11,39,13,6,15
01ko030y_1.1614_01zc020e_-1.1614_01sa0102_0.wav,subject126,40,-30,20,214,180,225,46,40,48
40ac021b_1.2126_40jc021d_-1.2126_401o030p_0.wav,subject12,15,-45,-55,191,129,186,42,31,41
01ia010v_2.1074_20aa010y_-2.1074_01zc020e_0.wav,subject155,55,-55,-40,186,141,158,41,33,36
20co0107_1.7804_027c020e_-1.7804_406c020b_0.wav,subject03,-40,5,-5,68,225,214,20,48,46
40ga010b_0.76091_20vo010n_-0.76091_40ba0104_0.wav,subject03,-35,-45,80,208,146,191,45,34,42
021c0219_0.66208_408c020x_-0.66208_02bc020q_0.wav,subject40,65,25,-55,214,84,6,46,23,9
20mo010a_1.3741_01nc020e_-1.3741_01ka010q_0.wav,subject155,35,40,-45,39,-28,84,15,3,23
40lc0217_1.3576_405o0317_-1.3576_025c0216_0.wav,subject155,10,25,-80,-28,118,84,3,29,23
20ia0112_1.1398_02ao030a_-1.1398_406a010p_0.wav,subject155,15,-55,-80,-17,191,225,5,42,48
20oo010i_0.31369_01xc020n_-0.31369_405a010u_0.wav,subject165,20,45,-5,203,6,129,44,9,31
409a010f_2.2284_20ga010d_-2.2284_40ea010t_0.wav,subject12,0,-15,-20,-6,0,219,7,8,47
208o010k_0.52962_20co0106_-0.52962_20fa0102_0.wav,subject40,-65,0,80,152,203,-11,35,44,6
022a010l_0.59641_40jo0318_-0.59641_02eo031a_0.wav,subject12,-10,-80,5,51,11,129,17,10,31
20vc0106_0.85077_409a010o_-0.85077_01yc021g_0.wav,subject126,10,-15,-35,-45,180,146,0,40,34
01uc0206_0.2353_408c021e_-0.2353_20mc010b_0.wav,subject12,80,-20,10,-39,39,68,1,15,20
20la010q_0.31193_01ia0103_-0.31193_20ea0101_0.wav,subject147,80,-30,35,225,180,-23,48,40,4
022c020p_0.38485_014c0204_-0.38485_020c021c_0.wav,subject155,25,-45,-80,101,141,124,26,33,30
02ac020x_1.8076_028c0202_-1.8076_020a010z_0.wav,subject165,20,25,15,90,-6,203,24,7,44
40bo031b_2.1096_207a010c_-2.1096_01ic020f_0.wav,subject158,5,80,-30,96,141,135,25,33,32
028o0310_0.091484_40ma010n_-0.091484_40ac0219_0.wav,subject126,-15,-45,65,84,191,152,23,42,35
20kc010g_0.052706_027a010g_-0.052706_40ma010f_0.wav,subject03,15,10,-45,90,101,39,24,26,15
40bc020e_1.9735_20ka010k_-1.9735_01eo0306_0.wav,subject155,0,-5,-45,118,73,-6,29,21,7
40hc020y_1.2864_40co030o_-1.2864_019o030f_0.wav,subject155,5,30,10,135,174,90,32,39,24
205c0103_2.146_01ra0112_-2.146_01ao030h_0.wav,subject12,80,-45,-65,169,141,124,38,33,30
20na0108_1.7249_20ba010r_-1.7249_02ba010w_0.wav,subject147,-40,-25,-35,225,152,62,48,35,19
20do010i_2.1051_01xa010d_-2.1051_406a0102_0.wav,subject12,20,5,-55,197,158,225,43,36,48
025a010k_2.4651_011c0206_-2.4651_408o0312_0.wav,subject155,30,-20,-35,11,34,101,10,14,26
019c0215_0.12097_20gc010l_-0.12097_20aa010a_0.wav,subject126,30,-10,65,-39,225,146,1,48,34
20ra0103_2.396_016a0102_-2.396_01vo0305_0.wav,subject147,-80,30,20,-6,141,180,7,33,40
408o030z_2.2839_20sc010h_-2.2839_027a0106_0.wav,subject155,45,5,80,62,56,101,19,18,26
01io030v_2.4327_40fc020t_-2.4327_01wo030i_0.wav,subject40,20,25,55,11,107,141,10,27,33
40jc021e_1.8397_40do031a_-1.8397_20rc0109_0.wav,subject126,15,35,-30,152,107,-23,35,27,4
407c020x_2.3028_40ka0110_-2.3028_20to010b_0.wav,subject147,-55,-35,15,-23,129,23,4,31,12
40ac0210_2.2212_407c021b_-2.2212_20ga010a_0.wav,subject165,-25,-20,55,169,146,174,38,34,39
406c021f_1.4777_01ac0204_-1.4777_20ja0101_0.wav,subject165,5,-15,-35,219,141,-28,47,33,3
01fo0303_1.7585_01ao0314_-1.7585_022c021h_0.wav,subject158,-35,-65,30,56,23,79,18,12,22
028o0307_1.8239_20ta0109_-1.8239_20ea0109_0.wav,subject147,40,-45,-30,79,129,23,22,31,12
023c020k_2.4541_20ga010d_-2.4541_406a010i_0.wav,subject40,10,15,55,214,124,-28,46,30,3
029a010p_2.3498_01ia010w_-2.3498_20mo0102_0.wav,subject126,-35,-55,-80,34,158,152,14,36,35
022a010w_0.086159_20ka010j_-0.086159_407c0214_0.wav,subject158,25,0,-5,28,124,141,13,30,33
01lo030y_0.98723_20sc0101_-0.98723_403a0109_0.wav,subject126,-45,5,30,219,129,-17,47,31,5
20da0106_1.7201_20mc0104_-1.7201_20ho010k_0.wav,subject155,-15,25,-80,73,231,23,21,49,12
405o030o_0.43598_20co0108_-0.43598_20ua0113_0.wav,subject12,25,80,-65,90,146,174,24,34,39
409a0104_1.17_204c010i_-1.17_40la010k_0.wav,subject12,-55,20,-45,107,203,6,27,44,9
207o0102_1.4448_01nc0201_-1.4448_20uo010q_0.wav,subject126,20,5,-10,-6,11,-23,7,10,4
02bo0309_1.1556_20ka010k_-1.1556_20ba010t_0.wav,subject165,-80,15,30,219,-28,-34,47,3,2
011c0212_0.00041401_20ga010a_-0.00041401_019a010g_0.wav,subject147,20,40,45,-34,62,-6,2,19,7
01ec0206_0.37178_01fo0308_-0.37178_40fo0305_0.wav,subject155,55,35,-80,-39,158,180,1,36,40
20ao010h_1.0386_017a0113_-1.0386_20ho0108_0.wav,subject03,25,-25,5,-23,79,0,4,22,8
405c0205_1.0128_20vo010o_-1.0128_40do030q_0.wav,subject158,5,20,80,-34,113,17,2,28,11
407c020a_1.5306_01wo0319_-1.5306_019c021g_0.wav,subject03,15,-65,-20,45,135,56,16,32,18
40kc020n_2.0132_20na010f_-2.0132_02ac020j_0.wav,subject40,-25,0,-15,124,79,0,30,22,8
01so030g_0.25602_025a010m_-0.25602_204o010a_0.wav,subject155,-10,-25,15,219,158,152,47,36,35
40mo030r_0.73222_011c0210_-0.73222_40ia0109_0.wav,subject03,25,20,-40,231,191,-6,49,42,7
40oo030m_0.018112_01ja010s_-0.018112_014o030h_0.wav,subject165,80,10,30,186,79,6,41,22,9
014a010s_0.49222_40oc0202_-0.49222_01bc020r_0.wav,subject126,20,-55,-40,-45,225,158,0,48,36
026c021f_1.3095_01wa0106_-1.3095_02eo030h_0.wav,subject165,30,80,-20,203,-28,39,44,3,15
027o030r_1.465_011o030q_-1.465_20ea010s_0.wav,subject165,30,-25,10,56,214,169,18,46,38
40ac0203_0.92935_016c0213_-0.92935_021o030r_0.wav,subject158,-80,-55,-65,62,45,79,19,16,22
20nc010a_0.9161_20pc010g_-0.9161_40jo030p_0.wav,subject155,25,-15,-30,90,208,219,24,45,47
40bc020i_1.4547_012c021d_-1.4547_404a010h_0.wav,subject12,15,35,30,-11,124,-45,6,30,0
20oc0101_1.9857_20fo010h_-1.9857_20no010q_0.wav,subject17,45,-35,80,28,107,11,13,27,10
026o030r_1.0668_013c020c_-1.0668_40co030p_0.wav,subject165,45,-25,-30,34,158,23,14,36,12
40lc020z_2.0134_025o0304_-2.0134_40ma010v_0.wav,subject126,-30,25,15,-11,113,174,6,28,39
01xo030x_1.4162_20co0101_-1.4162_408o0317_0.wav,subject147,80,-25,45,90,-45,113,24,0,28
20hc010d_0.79187_403o0318_-0.79187_40ac0215_0.wav,subject126,30,25,45,23,-17,208,12,5,45
01uc0203_2.2846_01za0103_-2.2846_01wa010t_0.wav,subject40,-30,5,-20,45,180,186,16,40,41
407o0303_0.85358_20pa0111_-0.85358_01uo0308_0.wav,subject126,5,-20,0,203,-17,56,44,5,18
023c0213_0.26702_20ba010t_-0.26702_20oa0110_0.wav,subject03,-20,5,-10,-11,45,-45,6,16,0
20do0108_1.2827_023a010g_-1.2827_01qc020z_0.wav,subject155,45,20,-5,113,174,231,28,39,49
40fo031d_0.91467_01sa0106_-0.91467_020c0207_0.wav,subject158,-45,-55,55,124,17,146,30,11,34
40kc0211_2.1031_012o0309_-2.1031_40hc020h_0.wav,subject158,45,-45,-55,34,208,-17,14,45,5
01jc0211_1.348_01ca010a_-1.348_20ua010i_0.wav,subject158,30,-15,-80,129,-45,124,31,0,30
20do010c_0.15639_20rc0106_-0.15639_01to030s_0.wav,subject147,25,-45,0,-17,113,51,5,28,17
40ic0218_0.58286_20oa010z_-0.58286_40mc0218_0.wav,subject126,30,-35,0,101,141,208,26,33,45
20oc010d_0.023397_20bo010q_-0.023397_407a010o_0.wav,subject147,-30,-55,-10,118,107,214,29,27,46
014a010m_2.131_01qc020t_-2.131_40gc0201_0.wav,subject126,-35,25,30,-39,-28,141,1,3,33
407c0206_1.6689_02eo0312_-1.6689_40fc020p_0.wav,subject158,0,-10,15,45,214,11,16,46,10
207c010f_2.1566_026c0207_-2.1566_019o0309_0.wav,subject40,-55,15,-45,56,17,45,18,11,16
019o030r_1.1591_40lc0215_-1.1591_01ma0113_0.wav,subject147,-35,-10,-30,186,-39,197,41,1,43
20mc0107_1.0815_01ma010a_-1.0815_408o031c_0.wav,subject165,20,10,-35,45,219,23,16,47,12
01ra010o_1.1044_01ga0102_-1.1044_20oa0110_0.wav,subject155,30,80,-45,186,231,191,41,49,42
02ao030f_1.2869_20ka010d_-1.2869_405o030u_0.wav,subject165,30,-20,-30,68,17,0,20,11,8
01ko030i_2.0528_01eo030s_-2.0528_01zo030v_0.wav,subject165,-80,15,65,96,214,129,25,46,31
40hc0206_0.12321_409c020t_-0.12321_20ca010h_0.wav,subject165,0,-40,30,174,62,-17,39,19,5
40cc020l_0.59723_02eo0312_-0.59723_40ia0110_0.wav,subject147,20,55,-45,135,79,51,32,22,17
403o030o_0.88374_20ea010c_-0.88374_40ba0107_0.wav,subject17,15,30,-40,68,203,51,20,44,17
01ba0105_1.8053_20uc010f_-1.8053_01xo031f_0.wav,subject126,55,15,-45,231,129,45,49,31,16
40ec020z_0.31075_029c021d_-0.31075_20ua0107_0.wav,subject17,-15,-30,10,11,68,129,10,20,31
20ia0105_2.3595_01ac0210_-2.3595_40mc020r_0.wav,subject126,0,20,-5,197,180,-39,43,40,1
01zo030a_1.7661_01ba0111_-1.7661_20ro0104_0.wav,subject126,5,30,-20,129,23,197,31,12,43
40gc0201_0.94189_20na0109_-0.94189_026o030i_0.wav,subject40,-5,-30,25,174,163,197,39,37,43
029o030f_2.251_208c010n_-2.251_01xo0314_0.wav,subject03,-15,-25,55,68,214,169,20,46,38
20ua010j_1.5232_20pc0104_-1.5232_20ga010m_0.wav,subject147,45,-25,-40,96,39,146,25,15,34
026c0203_0.50812_01to031g_-0.50812_01va010d_0.wav,subject147,-10,80,55,68,-6,73,20,7,21
20sc010o_1.5351_020o0309_-1.5351_20rc0107_0.wav,subject40,5,-15,-65,-11,23,90,6,12,24
01kc0214_0.091088_406c021c_-0.091088_20va010k_0.wav,subject03,65,-15,5,191,174,-45,42,39,0
01na0113_2.2634_20tc010o_-2.2634_207a0108_0.wav,subject03,20,80,40,-6,-17,158,7,5,36
01ec020b_2.2353_014c0218_-2.2353_204a0114_0.wav,subject158,20,25,55,169,-28,163,38,3,37
01ba010w_0.010021_20va010s_-0.010021_027c020f_0.wav,subject40,40,-10,20,225,51,231,48,17,49
01yo0314_0.16535_028o030b_-0.16535_20po010q_0.wav,subject158,45,-35,-45,107,-45,-34,27,0,2
01fc020n_1.3498_20sa010h_-1.3498_20vo010n_0.wav,subject03,40,-40,-30,146,-39,-23,34,1,4
01oa010b_0.38361_01ra010z_-0.38361_01ko0302_0.wav,subject12,0,80,35,23,11,141,12,10,33
20hc010n_1.0654_403o0301_-1.0654_020a0111_0.wav,subject03,-25,5,-15,113,96,39,28,25,15
206a010p_1.4926_20po010d_-1.4926_20sa010z_0.wav,subject17,-5,80,35,169,141,107,38,33,27
012c020l_0.21001_20ma010e_-0.21001_01ua0105_0.wav,subject40,5,45,-15,96,17,79,25,11,22
01bo0318_1.8526_20ua0103_-1.8526_40ko030e_0.wav,subject147,25,15,-20,163,101,158,37,26,36
40oo030m_0.14291_206a010a_-0.14291_01ra010j_0.wav,subject126,-65,-30,20,208,-23,45,45,4,16
208o0109_0.88166_20ga010u_-0.88166_20va0112_0.wav,subject17,-10,-15,5,96,191,124,25,42,30
023a010q_0.08916_01vc0218_-0.08916_014c0213_0.wav,subject147,45,5,-30,124,163,146,30,37,34
20ua0101_0.68343_01tc0209_-0.68343_20go010j_0.wav,subject158,45,80,20,45,-34,225,16,2,48
20uc0105_1.9845_207c010m_-1.9845_406o0305_0.wav,subject40,0,-45,-30,-23,-34,174,4,2,39
401a0106_0.076321_40pc020p_-0.076321_205a010q_0.wav,subject40,-45,20,-15,208,141,0,45,33,8
01io030j_1.6438_407c0206_-1.6438_01nc020j_0.wav,subject165,45,80,-30,158,0,62,36,8,19
40lo030s_0.24345_20va010f_-0.24345_40oo031b_0.wav,subject40,-25,-10,80,34,174,225,14,39,48
01ma0107_1.1319_01rc0204_-1.1319_40jo0309_0.wav,subject12,20,-25,45,231,129,90,49,31,24
20qc0105_1.0963_40ha010k_-1.0963_01zo0302_0.wav,subject155,80,-10,25,45,68,208,16,20,45
02da010u_0.10547_01xa0110_-0.10547_20do0108_0.wav,subject17,-40,35,55,191,51,73,42,17,21
40ao030w_0.60411_207o010o_-0.60411_017o030x_0.wav,subject165,-45,-40,-65,-11,17,146,6,11,34
028o0302_1.8383_02ac020l_-1.8383_015a010q_0.wav,subject158,-5,-40,-45,-28,118,152,3,29,35
01mc0202_1.5141_20mo0106_-1.5141_018o030y_0.wav,subject158,0,-35,-5,62,-17,169,19,5,38
40oo0312_0.10151_206o0109_-0.10151_20ja0101_0.wav,subject03,30,-65,15,225,-34,-28,48,2,3
01uo031b_0.45772_20ko010o_-0.45772_20ba0113_0.wav,subject155,0,-55,-80,-17,79,197,5,22,43
02ec020j_2.3266_40ja010u_-2.3266_023o030o_0.wav,subject147,0,-80,15,28,-17,6,13,5,9
024a010v_0.85409_40mc020f_-0.85409_02bc020i_0.wav,subject17,-35,0,-80,231,174,219,49,39,47
016c021e_0.80385_407a0113_-0.80385_011c020q_0.wav,subject03,-45,-35,25,11,-28,-11,10,3,6
40no030a_1.562_027o030y_-1.562_013a010v_0.wav,subject17,-25,55,65,-45,96,73,0,25,21
018a010z_1.7623_026a010i_-1.7623_40gc021e_0.wav,subject158,80,-65,15,96,135,214,25,32,46
01oc020l_2.2022_022c020m_-2.2022_20oo010i_0.wav,subject147,-10,25,40,0,96,101,8,25,26
40ic0216_1.1841_02co0312_-1.1841_20bo010o_0.wav,subject40,65,15,35,118,-17,208,29,5,45
20io010g_0.48784_20ko010l_-0.48784_01sa010k_0.wav,subject155,80,30,-40,203,107,84,44,27,23
01ea010t_1.2688_021c020j_-1.2688_20ec010h_0.wav,subject12,5,20,30,45,180,28,16,40,13
20co010n_0.11414_01oo030a_-0.11414_40ca010q_0.wav,subject165,0,45,-80,141,-45,225,33,0,48
20ka0112_0.58506_01ac020q_-0.58506_40ca0109_0.wav,subject155,-25,-35,-30,79,203,219,22,44,47
20sa010s_1.4553_20tc0108_-1.4553_40do030o_0.wav,subject12,-25,-30,55,208,203,191,45,44,42
20bo010q_0.0050049_01eo030i_-0.0050049_20oo0109_0.wav,subject17,-25,55,20,11,84,135,10,23,32
02ba0111_2.2444_40fa0113_-2.2444_017o031a_0.wav,subject165,-20,-55,30,214,-6,158,46,7,36
01gc0211_1.1788_021o0310_-1.1788_02ao030u_0.wav,subject158,10,25,-45,39,51,118,15,17,29
021c020i_0.14066_019o030x_-0.14066_403c020c_0.wav,subject40,-5,-25,15,113,203,96,28,44,25
20rc0107_2.4082_20ac010f_-2.4082_20co0108_0.wav,subject158,45,-35,-45,214,0,107,46,8,27
01pc021f_0.030615_209c0109_-0.030615_40jo0304_0.wav,subject126,-25,0,-45,169,11,79,38,10,22
20go010b_1.8934_206c0109_-1.8934_01so030g_0.wav,subject126,-5,-10,40,118,28,68,29,13,20
20pc0109_0.72779_20vo010j_-0.72779_20fa010l_0.wav,subject03,0,35,5,158,-23,124,36,4,30
01ma010n_1.3883_20ja010u_-1.3883_01tc020d_0.wav,subject147,10,-55,35,208,45,203,45,16,44
207c010l_0.81852_01nc020e_-0.81852_208o0109_0.wav,subject40,45,-65,25,118,51,186,29,17,41
011a010d_2.0055_02eo030m_-2.0055_209a0113_0.wav,subject40,65,-5,40,197,180,17,43,40,11
01xo0301_0.9687_019o0303_-0.9687_01sa010k_0.wav,subject126,-10,35,65,146,158,39,34,36,15
20cc0108_0.64035_207o010q_-0.64035_01so030b_0.wav,subject40,35,-25,-65,-45,96,0,0,25,8
02ba010r_0.26994_40oa0109_-0.26994_40mc020n_0.wav,subject126,20,-25,55,152,-23,197,35,4,43
20la010q_1.1254_20io0108_-1.1254_01ta0109_0.wav,subject03,55,35,-20,-11,73,-28,6,21,3
01ma010r_2.2642_40lo030k_-2.2642_40gc020f_0.wav,subject17,0,-20,-40,-45,-39,118,0,1,29
025o0306_1.5065_014a010i_-1.5065_20qa010k_0.wav,subject165,25,-15,15,225,-34,11,48,2,10
20sc010o_0.42104_02ec020t_-0.42104_403c0217_0.wav,subject126,-20,20,-25,219,152,90,47,35,24
40fo030a_2.0794_40oa010i_-2.0794_20ra0113_0.wav,subject147,-10,-20,5,203,-34,158,44,2,36
021a0105_1.7168_40po030a_-1.7168_20ba010j_0.wav,subject165,-30,-55,5,73,124,96,21,30,25
01eo0301_0.62485_409o030m_-0.62485_20oo010i_0.wav,subject147,-35,-65,65,84,203,-11,23,44,6
407c020k_1.2157_20ha010j_-1.2157_01qa010c_0.wav,subject17,-45,-25,-80,-45,191,-23,0,42,4
01jc020f_0.22982_20pc010l_-0.22982_013c0207_0.wav,subject155,80,25,40,219,141,-6,47,33,7
408o030z_0.52553_20gc010e_-0.52553_40mo030x_0.wav,subject03,-30,35,0,51,225,28,17,48,13
20qa010c_1.6406_40co030h_-1.6406_01vo0305_0.wav,subject155,-35,80,40,51,0,-28,17,8,3
20ga010g_1.4523_026c021f_-1.4523_029o0317_0.wav,subject126,-55,20,-40,152,23,118,35,12,29
013c020c_2.0807_01uc020z_-2.0807_40na010i_0.wav,subject158,-80,80,-30,146,-45,-17,34,0,5
40do0316_1.1347_208a0111_-1.1347_01vo030k_0.wav,subject126,-45,0,20,17,45,186,11,16,41
02ea010x_1.4387_02bo0309_-1.4387_20qa010k_0.wav,subject126,5,-35,-10,17,-6,34,11,7,14
403c020u_2.3877_027c020j_-2.3877_01xc020f_0.wav,subject158,-5,-10,-15,158,141,84,36,33,23
20ca010b_1.2588_020o030s_-1.2588_20io0102_0.wav,subject126,5,0,-15,23,141,45,12,33,16
01oc0210_0.39769_20bo010h_-0.39769_02cc020m_0.wav,subject17,-15,-20,40,-39,-6,113,1,7,28
01ao030h_1.8121_20oo010g_-1.8121_209a0112_0.wav,subject17,45,80,-25,-11,96,101,6,25,26
20la0106_0.0059884_405o0306_-0.0059884_40eo030m_0.wav,subject165,35,-45,-25,-23,-39,129,4,1,31
204o010b_1.7149_407o030w_-1.7149_01ic0207_0.wav,subject17,55,20,-25,191,163,84,42,37,23
20ba010c_2.1068_20fc0104_-2.1068_403o030r_0.wav,subject158,-80,55,80,0,203,39,8,44,15
40dc0210_2.0875_40lo0306_-2.0875_20pa0113_0.wav,subject17,0,45,20,6,90,-45,9,24,0
40oc020l_2.4754_015c021a_-2.4754_026c020o_0.wav,subject12,15,-20,40,23,6,113,12,9,28
20ao010h_2.2182_021c0203_-2.2182_025c0213_0.wav,subject17,35,80,-35,169,163,17,38,37,11
011a010i_1.7659_01kc020s_-1.7659_01lc0203_0.wav,subject17,-80,-20,-35,-34,197,203,2,43,44
01tc021a_2.1983_40ao031d_-2.1983_02ac020h_0.wav,subject158,30,80,-10,231,-11,-39,49,6,1
01kc0219_2.072_40ka0110_-2.072_40fo0310_0.wav,subject12,-20,10,55,146,56,180,34,18,40
40ic020h_0.82992_017a010z_-0.82992_20ma010e_0.wav,subject17,-40,-30,65,-23,174,73,4,39,21
028o0307_2.2565_02ba0111_-2.2565_01mo0319_0.wav,subject40,0,10,45,197,45,129,43,16,31
40bc021c_0.53831_40ac0218_-0.53831_408c021b_0.wav,subject155,15,30,-20,-39,219,129,1,47,31
020o030y_0.18899_20oa0113_-0.18899_20va010j_0.wav,subject17,20,5,25,28,34,0,13,14,8
40ho030f_1.7759_01cc020a_-1.7759_205c0109_0.wav,subject12,-25,-55,-45,152,11,219,35,10,47
013a0101_1.1779_20so010p_-1.1779_206a0103_0.wav,subject165,25,15,-5,169,-39,225,38,1,48
01ma0111_0.10298_40po030z_-0.10298_20to0108_0.wav,subject40,-20,55,20,73,225,118,21,48,29
20do010d_0.61381_20ba010j_-0.61381_401c020g_0.wav,subject17,35,-55,10,141,-23,197,33,4,43
408o0314_0.32995_021o030e_-0.32995_011c0216_0.wav,subject40,-20,35,55,203,11,135,44,10,32
40ao030y_2.4219_019o030n_-2.4219_025o0307_0.wav,subject147,-45,-5,55,-23,6,56,4,9,18
20uc010f_0.1989_20ta010o_-0.1989_01yc020v_0.wav,subject12,-10,10,-65,23,225,191,12,48,42
20sc0109_1.0505_028o0302_-1.0505_40ac020m_0.wav,subject147,-35,-25,-10,56,-17,0,18,5,8
026a010q_1.964_01ka010x_-1.964_012c020r_0.wav,subject17,-55,15,-15,191,135,214,42,32,46
013c0204_0.50769_02co0312_-0.50769_01wa0112_0.wav,subject155,-40,45,-5,39,-34,79,15,2,22
40do030q_2.0854_20sc010n_-2.0854_019o030l_0.wav,subject03,-45,30,65,169,158,39,38,36,15
